rate_code,RatecodeID,rate_code_id
Standard rate,1,83441
Standard rate,1,83442
Standard rate,1,83443
Standard rate,1,83444
Standard rate,1,83445
Standard rate,1,83446
Standard rate,1,83447
Standard rate,1,83448
Standard rate,1,83449
Standard rate,1,83450
Standard rate,1,83451
Standard rate,1,83452
Standard rate,1,83453
Standard rate,1,83454
Standard rate,1,83455
Standard rate,1,83456
Standard rate,1,83457
Standard rate,1,83458
Standard rate,1,83459
Standard rate,1,83460
Standard rate,1,83461
Standard rate,1,83462
Standard rate,1,83463
Standard rate,1,83464
Standard rate,1,83465
Standard rate,1,83466
Standard rate,1,83467
Standard rate,1,83468
Standard rate,1,83469
Standard rate,1,83470
Standard rate,1,83471
Standard rate,1,83472
Standard rate,1,83473
Standard rate,1,83474
Standard rate,1,83475
Standard rate,1,83476
Standard rate,1,83477
Standard rate,1,83478
Standard rate,1,83479
Standard rate,1,83480
Standard rate,1,83481
Standard rate,1,83482
Standard rate,1,83483
Standard rate,1,83484
Standard rate,1,83485
Standard rate,1,83486
Standard rate,1,83487
Standard rate,1,83488
Standard rate,1,83489
Standard rate,1,83490
Standard rate,1,83491
Standard rate,1,83492
Standard rate,1,83493
Standard rate,1,83494
Standard rate,1,83495
Standard rate,1,83496
Standard rate,1,83497
Standard rate,1,83498
Standard rate,1,83499
Standard rate,1,83500
Standard rate,1,83501
Standard rate,1,83502
Standard rate,1,83503
Standard rate,1,83504
Standard rate,1,83505
Standard rate,1,83506
Standard rate,1,83507
Standard rate,1,83508
Standard rate,1,83509
Standard rate,1,83510
Standard rate,1,83511
Standard rate,1,83512
Standard rate,1,83513
Standard rate,1,83514
Standard rate,1,83515
Standard rate,1,83516
Standard rate,1,83517
Standard rate,1,83518
Standard rate,1,83519
Standard rate,1,83520
Standard rate,1,83521
Standard rate,1,83522
Standard rate,1,83523
Standard rate,1,83524
Standard rate,1,83525
Standard rate,1,83526
Standard rate,1,83527
Standard rate,1,83528
Standard rate,1,83529
Standard rate,1,83530
Standard rate,1,83531
Standard rate,1,83532
Standard rate,1,83533
Standard rate,1,83534
Standard rate,1,83535
Standard rate,1,83536
Standard rate,1,83537
Standard rate,1,83538
Standard rate,1,83539
Standard rate,1,83540
Standard rate,1,83541
Standard rate,1,83542
Standard rate,1,83543
Standard rate,1,83544
Standard rate,1,83545
Standard rate,1,83546
Standard rate,1,83547
Standard rate,1,83548
Standard rate,1,83549
Standard rate,1,83550
Standard rate,1,83551
Standard rate,1,83552
Standard rate,1,83553
Standard rate,1,83554
Standard rate,1,83555
Standard rate,1,83556
Standard rate,1,83557
Standard rate,1,83558
Standard rate,1,83559
Standard rate,1,83560
Standard rate,1,83561
Standard rate,1,83562
Standard rate,1,83563
Standard rate,1,83564
Standard rate,1,83565
Standard rate,1,83566
Standard rate,1,83567
Standard rate,1,83568
Standard rate,1,83569
Standard rate,1,83570
Standard rate,1,83571
Standard rate,1,83572
Standard rate,1,83573
Standard rate,1,83574
Standard rate,1,83575
Standard rate,1,83576
Standard rate,1,83577
Standard rate,1,83578
Standard rate,1,83579
Standard rate,1,83580
Standard rate,1,83581
Standard rate,1,83582
Standard rate,1,83583
Standard rate,1,83584
Standard rate,1,83585
Standard rate,1,83586
Standard rate,1,83587
Standard rate,1,83588
Standard rate,1,83589
Standard rate,1,83590
Standard rate,1,83591
Standard rate,1,83592
Standard rate,1,83593
Standard rate,1,83594
Standard rate,1,83595
Standard rate,1,83596
Standard rate,1,83597
Standard rate,1,83598
Standard rate,1,83599
Standard rate,1,83600
Standard rate,1,83601
Standard rate,1,83602
Standard rate,1,83603
Standard rate,1,83604
Standard rate,1,83605
Standard rate,1,83606
Standard rate,1,83607
Standard rate,1,83608
Standard rate,1,83609
Standard rate,1,83610
Standard rate,1,83611
Standard rate,1,83612
Standard rate,1,83613
Standard rate,1,83614
Standard rate,1,83615
Standard rate,1,83616
Standard rate,1,83617
Standard rate,1,83618
Standard rate,1,83619
Standard rate,1,83620
Standard rate,1,83621
Standard rate,1,83622
Standard rate,1,83623
Standard rate,1,83624
Standard rate,1,83625
Standard rate,1,83626
Standard rate,1,83627
Standard rate,1,83628
Standard rate,1,83629
Standard rate,1,83630
Standard rate,1,83631
Standard rate,1,83632
Standard rate,1,83633
Standard rate,1,83634
Standard rate,1,83635
Standard rate,1,83636
Standard rate,1,83637
Standard rate,1,83638
Standard rate,1,83639
Standard rate,1,83640
Standard rate,1,83641
Standard rate,1,83642
Standard rate,1,83643
Standard rate,1,83644
Standard rate,1,83645
Standard rate,1,83646
Standard rate,1,83647
Standard rate,1,83648
Standard rate,1,83649
Standard rate,1,83650
Standard rate,1,83651
Standard rate,1,83652
Standard rate,1,83653
Standard rate,1,83654
Standard rate,1,83655
Standard rate,1,83656
Standard rate,1,83657
Standard rate,1,83658
Standard rate,1,83659
Standard rate,1,83660
Standard rate,1,83661
Standard rate,1,83662
Standard rate,1,83663
Standard rate,1,83664
Standard rate,1,83665
Standard rate,1,83666
Standard rate,1,83667
Standard rate,1,83668
Standard rate,1,83669
Standard rate,1,83670
Standard rate,1,83671
Standard rate,1,83672
Standard rate,1,83673
Standard rate,1,83674
Standard rate,1,83675
Standard rate,1,83676
Standard rate,1,83677
Standard rate,1,83678
Standard rate,1,83679
Standard rate,1,83680
Standard rate,1,83681
Standard rate,1,83682
Standard rate,1,83683
Standard rate,1,83684
Standard rate,1,83685
Standard rate,1,83686
Standard rate,1,83687
Standard rate,1,83688
Standard rate,1,83689
Standard rate,1,83690
Standard rate,1,83691
Standard rate,1,83692
Standard rate,1,83693
Standard rate,1,83694
Standard rate,1,83695
Standard rate,1,83696
Standard rate,1,83697
Standard rate,1,83698
Standard rate,1,83699
Standard rate,1,83700
Standard rate,1,83701
Standard rate,1,83702
Standard rate,1,83703
Standard rate,1,83704
Standard rate,1,83705
Standard rate,1,83706
Standard rate,1,83707
Standard rate,1,83708
Standard rate,1,83709
Standard rate,1,83710
Standard rate,1,83711
Standard rate,1,83712
Standard rate,1,83713
Standard rate,1,83714
Standard rate,1,83715
Standard rate,1,83716
Standard rate,1,83717
Standard rate,1,83718
Standard rate,1,83719
Standard rate,1,83720
Standard rate,1,83721
Standard rate,1,83722
Standard rate,1,83723
Standard rate,1,83724
Standard rate,1,83725
Standard rate,1,83726
Standard rate,1,83727
Standard rate,1,83728
Standard rate,1,83729
Standard rate,1,83730
Standard rate,1,83731
Standard rate,1,83732
Standard rate,1,83733
Standard rate,1,83734
Standard rate,1,83735
Standard rate,1,83736
Standard rate,1,83737
Standard rate,1,83738
Standard rate,1,83739
Standard rate,1,83740
Standard rate,1,83741
Standard rate,1,83742
Standard rate,1,83743
Standard rate,1,83744
Standard rate,1,83745
Standard rate,1,83746
Standard rate,1,83747
Standard rate,1,83748
Standard rate,1,83749
Standard rate,1,83750
Standard rate,1,83751
Standard rate,1,83752
Standard rate,1,83753
Standard rate,1,83754
Standard rate,1,83755
Standard rate,1,83756
Standard rate,1,83757
Standard rate,1,83758
Standard rate,1,83759
Standard rate,1,83760
Standard rate,1,83761
Standard rate,1,83762
Standard rate,1,83763
Standard rate,1,83764
Standard rate,1,83765
Standard rate,1,83766
Standard rate,1,83767
Standard rate,1,83768
Standard rate,1,83769
Standard rate,1,83770
Standard rate,1,83771
Standard rate,1,83772
Standard rate,1,83773
Standard rate,1,83774
Standard rate,1,83775
Standard rate,1,83776
Standard rate,1,83777
Standard rate,1,83778
Standard rate,1,83779
Standard rate,1,83780
Standard rate,1,83781
Standard rate,1,83782
Standard rate,1,83783
Standard rate,1,83784
Standard rate,1,83785
Standard rate,1,83786
Standard rate,1,83787
Standard rate,1,83788
Standard rate,1,83789
Standard rate,1,83790
Standard rate,1,83791
Standard rate,1,83792
Standard rate,1,83793
Standard rate,1,83794
Standard rate,1,83795
Standard rate,1,83796
Standard rate,1,83797
Standard rate,1,83798
Standard rate,1,83799
Standard rate,1,83800
Standard rate,1,83801
Standard rate,1,83802
Standard rate,1,83803
Standard rate,1,83804
Standard rate,1,83805
Standard rate,1,83806
Standard rate,1,83807
Standard rate,1,83808
Standard rate,1,83809
Standard rate,1,83810
Standard rate,1,83811
Standard rate,1,83812
Standard rate,1,83813
Standard rate,1,83814
Standard rate,1,83815
Standard rate,1,83816
Standard rate,1,83817
Standard rate,1,83818
Standard rate,1,83819
Standard rate,1,83820
Standard rate,1,83821
Standard rate,1,83822
Standard rate,1,83823
Standard rate,1,83824
Standard rate,1,83825
Standard rate,1,83826
Standard rate,1,83827
Standard rate,1,83828
Standard rate,1,83829
Standard rate,1,83830
Standard rate,1,83831
Standard rate,1,83832
Standard rate,1,83833
Standard rate,1,83834
Standard rate,1,83835
Standard rate,1,83836
Standard rate,1,83837
Standard rate,1,83838
Standard rate,1,83839
Standard rate,1,83840
Standard rate,1,83841
Standard rate,1,83842
Standard rate,1,83843
Standard rate,1,83844
Standard rate,1,83845
Standard rate,1,83846
Standard rate,1,83847
Standard rate,1,83848
Standard rate,1,83849
Standard rate,1,83850
Standard rate,1,83851
Standard rate,1,83852
Standard rate,1,83853
Standard rate,1,83854
Standard rate,1,83855
Standard rate,1,83856
Standard rate,1,83857
Standard rate,1,83858
Standard rate,1,83859
Standard rate,1,83860
Standard rate,1,83861
Standard rate,1,83862
Standard rate,1,83863
Standard rate,1,83864
Standard rate,1,83865
Standard rate,1,83866
Standard rate,1,83867
Standard rate,1,83868
Standard rate,1,83869
Standard rate,1,83870
Standard rate,1,83871
Standard rate,1,83872
Standard rate,1,83873
Standard rate,1,83874
Standard rate,1,83875
Standard rate,1,83876
Standard rate,1,83877
Standard rate,1,83878
Standard rate,1,83879
Standard rate,1,83880
Standard rate,1,83881
Standard rate,1,83882
Standard rate,1,83883
Standard rate,1,83884
Standard rate,1,83885
Standard rate,1,83886
Standard rate,1,83887
Standard rate,1,83888
Standard rate,1,83889
Standard rate,1,83890
Standard rate,1,83891
Standard rate,1,83892
Standard rate,1,83893
Standard rate,1,83894
Standard rate,1,83895
Standard rate,1,83896
Standard rate,1,83897
Standard rate,1,83898
Standard rate,1,83899
Standard rate,1,83900
Standard rate,1,83901
Standard rate,1,83902
Standard rate,1,83903
Standard rate,1,83904
Standard rate,1,83905
Standard rate,1,83906
Standard rate,1,83907
Standard rate,1,83908
Standard rate,1,83909
Standard rate,1,83910
Standard rate,1,83911
Standard rate,1,83912
Standard rate,1,83913
Standard rate,1,83914
Standard rate,1,83915
Standard rate,1,83916
Standard rate,1,83917
Standard rate,1,83918
Standard rate,1,83919
Standard rate,1,83920
Standard rate,1,83921
Standard rate,1,83922
Standard rate,1,83923
Standard rate,1,83924
JFK,2,83925
Standard rate,1,83926
Standard rate,1,83927
Standard rate,1,83928
Standard rate,1,83929
Standard rate,1,83930
Standard rate,1,83931
Standard rate,1,83932
Standard rate,1,83933
Standard rate,1,83934
Standard rate,1,83935
Standard rate,1,83936
Standard rate,1,83937
Standard rate,1,83938
Standard rate,1,83939
Standard rate,1,83940
Standard rate,1,83941
Standard rate,1,83942
Standard rate,1,83943
Standard rate,1,83944
Standard rate,1,83945
Standard rate,1,83946
Standard rate,1,83947
Standard rate,1,83948
Standard rate,1,83949
Standard rate,1,83950
Standard rate,1,83951
Standard rate,1,83952
Standard rate,1,83953
Standard rate,1,83954
Standard rate,1,83955
Standard rate,1,83956
Standard rate,1,83957
Standard rate,1,83958
Standard rate,1,83959
Standard rate,1,83960
Standard rate,1,83961
Standard rate,1,83962
Standard rate,1,83963
Standard rate,1,83964
Standard rate,1,83965
Standard rate,1,83966
Standard rate,1,83967
Standard rate,1,83968
Standard rate,1,83969
Standard rate,1,83970
Standard rate,1,83971
Standard rate,1,83972
Standard rate,1,83973
Standard rate,1,83974
Standard rate,1,83975
Standard rate,1,83976
Standard rate,1,83977
Standard rate,1,83978
Standard rate,1,83979
Standard rate,1,83980
Standard rate,1,83981
Standard rate,1,83982
Standard rate,1,83983
Standard rate,1,83984
Standard rate,1,83985
Standard rate,1,83986
Standard rate,1,83987
Standard rate,1,83988
Standard rate,1,83989
Standard rate,1,83990
Standard rate,1,83991
Standard rate,1,83992
Standard rate,1,83993
Standard rate,1,83994
Standard rate,1,83995
Standard rate,1,83996
Standard rate,1,83997
Standard rate,1,83998
Standard rate,1,83999
Standard rate,1,84000
Standard rate,1,84001
Standard rate,1,84002
Standard rate,1,84003
Standard rate,1,84004
Standard rate,1,84005
Standard rate,1,84006
Standard rate,1,84007
Standard rate,1,84008
Standard rate,1,84009
Standard rate,1,84010
Standard rate,1,84011
Standard rate,1,84012
Standard rate,1,84013
Standard rate,1,84014
Standard rate,1,84015
Standard rate,1,84016
Standard rate,1,84017
Standard rate,1,84018
Standard rate,1,84019
Standard rate,1,84020
Standard rate,1,84021
Standard rate,1,84022
Standard rate,1,84023
Standard rate,1,84024
Standard rate,1,84025
Standard rate,1,84026
Standard rate,1,84027
Standard rate,1,84028
Standard rate,1,84029
Standard rate,1,84030
Standard rate,1,84031
Standard rate,1,84032
Standard rate,1,84033
Standard rate,1,84034
Standard rate,1,84035
Standard rate,1,84036
Standard rate,1,84037
Standard rate,1,84038
Standard rate,1,84039
Standard rate,1,84040
Standard rate,1,84041
Standard rate,1,84042
Standard rate,1,84043
Standard rate,1,84044
Standard rate,1,84045
Standard rate,1,84046
Standard rate,1,84047
Standard rate,1,84048
Standard rate,1,84049
Negotiated fare,5,84050
Standard rate,1,84051
Standard rate,1,84052
Standard rate,1,84053
Standard rate,1,84054
Standard rate,1,84055
Standard rate,1,84056
Standard rate,1,84057
Standard rate,1,84058
Standard rate,1,84059
Standard rate,1,84060
Standard rate,1,84061
Standard rate,1,84062
Standard rate,1,84063
Standard rate,1,84064
Standard rate,1,84065
Standard rate,1,84066
Standard rate,1,84067
Standard rate,1,84068
Standard rate,1,84069
Standard rate,1,84070
Standard rate,1,84071
Standard rate,1,84072
Standard rate,1,84073
Standard rate,1,84074
Standard rate,1,84075
Standard rate,1,84076
Standard rate,1,84077
Standard rate,1,84078
Standard rate,1,84079
Standard rate,1,84080
Standard rate,1,84081
Standard rate,1,84082
Standard rate,1,84083
Standard rate,1,84084
Standard rate,1,84085
Standard rate,1,84086
Standard rate,1,84087
Standard rate,1,84088
Standard rate,1,84089
Standard rate,1,84090
Standard rate,1,84091
Standard rate,1,84092
Standard rate,1,84093
Standard rate,1,84094
Standard rate,1,84095
Standard rate,1,84096
Standard rate,1,84097
Standard rate,1,84098
Standard rate,1,84099
Standard rate,1,84100
Standard rate,1,84101
Standard rate,1,84102
Standard rate,1,84103
Standard rate,1,84104
Standard rate,1,84105
Standard rate,1,84106
Standard rate,1,84107
Standard rate,1,84108
Standard rate,1,84109
Standard rate,1,84110
Standard rate,1,84111
Standard rate,1,84112
Standard rate,1,84113
Standard rate,1,84114
Standard rate,1,84115
Standard rate,1,84116
Standard rate,1,84117
Standard rate,1,84118
Standard rate,1,84119
Standard rate,1,84120
Standard rate,1,84121
Standard rate,1,84122
Standard rate,1,84123
Standard rate,1,84124
Standard rate,1,84125
Standard rate,1,84126
Standard rate,1,84127
Standard rate,1,84128
Standard rate,1,84129
Standard rate,1,84130
Standard rate,1,84131
Standard rate,1,84132
Standard rate,1,84133
Standard rate,1,84134
Standard rate,1,84135
Standard rate,1,84136
Standard rate,1,84137
Standard rate,1,84138
Standard rate,1,84139
Standard rate,1,84140
Standard rate,1,84141
Standard rate,1,84142
Standard rate,1,84143
Standard rate,1,84144
Standard rate,1,84145
Standard rate,1,84146
Standard rate,1,84147
Standard rate,1,84148
Standard rate,1,84149
Standard rate,1,84150
Standard rate,1,84151
Standard rate,1,84152
Negotiated fare,5,84153
Standard rate,1,84154
Standard rate,1,84155
Standard rate,1,84156
Standard rate,1,84157
Standard rate,1,84158
Standard rate,1,84159
Standard rate,1,84160
Standard rate,1,84161
Standard rate,1,84162
Standard rate,1,84163
Standard rate,1,84164
Standard rate,1,84165
Standard rate,1,84166
Standard rate,1,84167
Standard rate,1,84168
Standard rate,1,84169
Standard rate,1,84170
Standard rate,1,84171
Standard rate,1,84172
JFK,2,84173
Standard rate,1,84174
Standard rate,1,84175
Standard rate,1,84176
Standard rate,1,84177
Standard rate,1,84178
Standard rate,1,84179
Standard rate,1,84180
Standard rate,1,84181
Standard rate,1,84182
Negotiated fare,5,84183
Standard rate,1,84184
Standard rate,1,84185
Standard rate,1,84186
Standard rate,1,84187
Standard rate,1,84188
Standard rate,1,84189
Standard rate,1,84190
Standard rate,1,84191
Standard rate,1,84192
Standard rate,1,84193
Standard rate,1,84194
Standard rate,1,84195
Standard rate,1,84196
Standard rate,1,84197
Standard rate,1,84198
Standard rate,1,84199
Standard rate,1,84200
Standard rate,1,84201
Standard rate,1,84202
Standard rate,1,84203
Standard rate,1,84204
Standard rate,1,84205
Standard rate,1,84206
Standard rate,1,84207
Standard rate,1,84208
Negotiated fare,5,84209
Standard rate,1,84210
Standard rate,1,84211
Standard rate,1,84212
Standard rate,1,84213
Standard rate,1,84214
Standard rate,1,84215
Standard rate,1,84216
Standard rate,1,84217
Standard rate,1,84218
Standard rate,1,84219
